Empreend;Empreendimento;Regional;Marca;Bloco;Unidade;Dt de Venc; Valor ;Data base;aging;faixa;Tipo
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-out-19; 3.362,76 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-set-19; 3.423,35 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-ago-19; 3.400,84 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-jul-19; 3.375,20 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-jun-19; 3.403,29 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-mai-19; 3.399,17 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-abr-19; 3.374,74 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-mar-19; 3.357,13 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-fev-19; 3.347,64 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-jan-19; 3.405,86 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-dez-18; 3.433,98 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-nov-18; 3.408,34 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-out-18; 3.359,56 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10029;20-set-18; 3.380,43 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-abr-21; 2.188,38 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mar-21; 2.198,26 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-fev-21; 2.162,29 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-21; 13.970,25 ;30/04/2021;1502;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-21; 2.247,54 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-dez-20; 2.196,11 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-nov-20; 2.220,27 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-out-20; 2.163,83 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-set-20; 2.186,70 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-ago-20; 2.183,07 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jul-20; 2.168,93 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jun-20; 2.208,46 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mai-20; 2.206,95 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-abr-20; 2.168,51 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mar-17; 2.208,57 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-abr-17; 2.197,92 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mai-17; 2.221,05 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jun-17; 2.192,38 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jul-17; 2.190,20 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-ago-17; 2.197,11 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-set-17; 2.177,77 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-out-17; 2.188,33 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-nov-17; 2.202,62 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-dez-17; 2.189,51 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-18; 2.188,66 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-18; 14.056,15 ;30/04/2021;1502;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-fev-18; 2.199,68 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mar-18; 2.211,94 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-abr-18; 2.184,01 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mai-18; 2.198,27 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jun-18; 2.179,15 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jul-18; 2.186,37 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-ago-18; 2.226,62 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-set-18; 2.192,57 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mar-20; 2.208,22 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-fev-20; 2.232,96 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-20; 13.815,64 ;30/04/2021;1502;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-20; 2.158,12 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-dez-19; 2.205,35 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-nov-19; 2.181,28 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-out-19; 2.181,06 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-set-19; 2.220,38 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-ago-19; 2.205,76 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jul-19; 2.189,14 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-out-18; 2.178,99 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-nov-18; 2.210,64 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-dez-18; 2.227,25 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-19; 2.209,07 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jan-19; 14.378,13 ;30/04/2021;1502;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-jun-19; 2.207,38 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mai-19; 2.204,72 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-abr-19; 2.188,84 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-fev-19; 2.171,27 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10031;20-mar-19; 2.177,42 ;30/04/2021;1502;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-nov-19; 1.711,45 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-out-19; 1.711,27 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-set-19; 1.742,07 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-ago-19; 1.730,63 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jul-19; 1.717,57 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jun-19; 1.731,92 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mai-19; 1.729,84 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-abr-19; 1.717,37 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mar-19; 1.708,41 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-fev-19; 1.703,55 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-19; 11.119,90 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-19; 1.733,25 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-dez-18; 1.747,48 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-nov-18; 1.734,44 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-out-18; 1.709,62 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-set-18; 1.720,22 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-ago-18; 1.747,04 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jul-18; 1.715,41 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jun-18; 1.709,77 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mai-18; 1.724,78 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-abr-18; 1.713,53 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mar-18; 1.735,50 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-fev-18; 1.725,90 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-18; 10.870,91 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-18; 1.717,23 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-dez-17; 1.717,91 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-nov-17; 1.728,15 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-out-17; 1.716,98 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-set-17; 1.708,72 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-ago-17; 1.723,81 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jul-17; 1.718,38 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jun-17; 1.720,13 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mai-17; 1.742,60 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-abr-17; 1.724,50 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mar-17; 1.732,88 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-fev-17; 1.721,48 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-dez-19; 1.730,29 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-20; 1.693,30 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-20; 10.684,94 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-fev-20; 1.751,96 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mar-20; 1.732,57 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-abr-20; 1.701,43 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mai-20; 1.731,59 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jun-20; 1.732,79 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jul-20; 1.701,75 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-ago-20; 1.712,87 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-set-20; 1.715,70 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-out-20; 1.697,75 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-nov-20; 1.742,02 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-dez-20; 1.723,08 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-21; 1.763,42 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-jan-21; 10.804,51 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-fev-21; 1.696,54 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-mar-21; 1.724,76 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10032;20-abr-21; 1.717,01 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-nov-19; 1.711,45 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-out-19; 1.711,27 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-set-19; 1.742,07 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-ago-19; 1.730,63 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jul-19; 1.717,57 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jun-19; 1.731,92 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mai-19; 1.729,84 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-abr-19; 1.717,37 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mar-19; 1.708,41 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-fev-19; 1.703,55 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-19; 11.119,90 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-19; 1.733,25 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-dez-18; 1.747,48 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-nov-18; 1.734,44 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-out-18; 1.709,62 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-set-18; 1.720,22 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-ago-18; 1.747,04 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jul-18; 1.715,41 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jun-18; 1.709,77 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mai-18; 1.724,78 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-abr-18; 1.713,53 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mar-18; 1.735,50 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-fev-18; 1.725,90 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-18; 10.870,91 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-18; 1.717,23 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-dez-17; 1.717,91 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-nov-17; 1.728,15 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-out-17; 1.716,98 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-set-17; 1.708,72 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-ago-17; 1.723,81 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jul-17; 1.718,38 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jun-17; 1.720,13 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mai-17; 1.742,60 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-abr-17; 1.724,50 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mar-17; 1.732,88 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-fev-17; 1.721,48 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-dez-19; 1.730,29 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-20; 1.693,30 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-20; 10.684,94 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-fev-20; 1.751,96 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mar-20; 1.732,57 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-abr-20; 1.701,43 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mai-20; 1.731,59 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jun-20; 1.732,79 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jul-20; 1.701,75 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-ago-20; 1.712,87 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-abr-21; 1.717,01 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-mar-21; 1.724,76 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-fev-21; 1.696,54 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-21; 10.804,51 ;30/04/2021;1530;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-jan-21; 1.763,42 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-set-20; 1.715,70 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-out-20; 1.697,75 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-dez-20; 1.723,08 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;G10033;20-nov-20; 1.742,02 ;30/04/2021;1530;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-abr-21; 2.181,13 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-mar-21; 2.190,96 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-fev-21; 2.155,12 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-jan-21; 13.926,53 ;30/04/2021;1561;>360;ANUAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-jan-21; 2.240,09 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-dez-20; 2.188,82 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-nov-20; 2.212,91 ;30/04/2021;1561;>360;MENSAL
3655;CYRELA LANDSCAPE UBERABA;Loteamento;CYRELA;03;H10008;20-out-20; 2.156,64 ;30/04/2021;1561;>360;MENSAL
